,PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,Port
3615,3886_01,0,1,1,36.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
3616,3888_01,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
3617,3890_01,0,1,0,21.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
3618,3894_01,0,0,1,18.0,0,0.0,525.0,0.0,0.0,84.0,True,1,1
3619,3895_01,2,1,0,36.0,0,0.0,0.0,0.0,0.0,0.0,False,4,0
3620,3895_02,2,0,0,27.0,0,847.0,458.07720329024676,4.0,0.0,1.0,False,4,0
3621,3895_03,2,0,0,5.0,0,0.0,0.0,0.0,0.0,0.0,True,4,0
3622,3896_01,0,0,2,18.0,0,0.0,4387.0,0.0,2241.0,0.0,True,6,1
3623,3897_01,0,1,0,25.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
3624,3898_01,0,1,0,14.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
3625,3899_01,1,1,0,23.0,0,0.0,0.0,0.0,0.0,0.0,True,4,0
3626,3903_01,0,0,2,2.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
3627,3903_02,0,1,0,1.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
3628,3903_03,0,1,2,7.0,0,0.0,0.0,0.0,311.1387779083431,0.0,True,3,0
3629,3903_04,0,0,1,6.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
3630,3903_05,0,0,0,56.0,0,967.0,0.0,0.0,3.0,0.0,False,1,0
3631,3903_06,0,1,2,4.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
3632,3904_01,0,0,0,65.0,0,0.0,0.0,0.0,0.0,909.0,False,3,1
3633,3907_01,0,1,0,36.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
3634,3909_01,1,1,0,25.0,0,0.0,0.0,0.0,0.0,0.0,True,6,1
3635,3911_01,0,0,0,41.0,0,6.0,1.0,11.0,1046.0,0.0,False,1,1
3636,3911_02,0,0,0,20.0,0,9.0,0.0,1462.0,94.0,54.0,True,4,1
3637,3911_03,0,1,1,18.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
3638,3912_01,0,0,0,15.0,0,309.0,28.0,496.0,20.0,49.0,True,1,1
3639,3913_01,0,0,0,23.0,0,0.0,93.0,1.0,0.0,542.0,False,1,1
3640,3913_02,0,0,1,29.0,0,0.0,2.0,553.0,44.0,0.0,False,1,1
3641,3915_01,0,1,0,33.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
3642,3916_01,1,0,0,14.0,0,2.0,881.0,0.0,578.0,214.0,False,5,1
3643,3916_02,1,1,2,55.0,0,0.0,0.0,0.0,0.0,0.0,True,5,1
3644,3917_01,1,0,0,30.0,0,0.0,690.0,0.0,49.0,2264.0,False,0,0
3645,3919_01,0,0,0,21.0,0,0.0,0.0,173.72916912197996,65.0,480.0,False,1,0
3646,3921_01,0,0,0,26.0,0,35.0,42.0,711.0,0.0,0.0,True,4,1
3647,3922_01,0,1,1,33.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
3648,3923_01,0,0,0,18.0,0,95.0,0.0,0.0,13.0,622.0,False,1,0
3649,3923_02,0,1,0,9.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
3650,3923_03,0,1,2,0.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
3651,3924_01,0,0,2,19.0,0,0.0,47.0,0.0,263.0,384.0,True,4,1
3652,3926_01,0,0,0,18.0,0,716.0,458.07720329024676,0.0,0.0,0.0,False,1,0
3653,3927_01,1,0,2,38.0,0,55.0,1258.0,0.0,650.0,10786.0,False,6,1
3654,3927_02,1,0,2,42.0,0,0.0,1249.0,0.0,1313.0,1148.0,True,6,1
3655,3928_01,1,0,0,28.0,0,3.0,1300.0,0.0,1250.0,1148.0,False,4,1
3656,3928_02,1,1,2,37.0,0,0.0,0.0,0.0,0.0,0.0,True,4,1
3657,3930_01,0,0,2,29.0,0,0.0,0.0,0.0,1819.0,1.0,False,1,1
3658,3931_01,0,0,2,42.0,0,0.0,218.0,0.0,481.0,2.0,False,1,0
3659,3932_01,2,0,0,18.0,0,659.0,0.0,2316.0,0.0,23.0,True,4,1
3660,3932_02,2,0,2,34.0,0,2.0,0.0,805.0,29.0,0.0,True,5,1
3661,3933_01,0,1,2,34.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
3662,3935_01,0,1,1,18.0,0,0.0,0.0,0.0,0.0,0.0,False,3,1
3663,3936_01,0,0,0,24.0,0,3537.0,0.0,0.0,0.0,0.0,False,3,1
3664,3937_01,0,0,0,24.0,0,45.0,588.0,5.0,7.0,0.0,True,1,1
3665,3938_01,2,1,0,56.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
3666,3938_02,2,1,0,2.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
3667,3938_03,2,1,0,12.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
3668,3939_01,0,0,0,37.0,0,772.0,0.0,840.0,1.0,5.0,False,4,0
3669,3940_01,2,0,0,60.0,1,2739.0,0.0,0.0,0.0,0.0,False,5,0
3670,3941_01,0,1,0,55.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
3671,3942_01,0,1,1,20.0,0,0.0,0.0,0.0,0.0,0.0,False,3,1
3672,3944_01,2,0,0,28.0,0,629.0,0.0,659.0,607.0,0.0,False,1,1
3673,3945_01,0,1,0,28.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
3674,3946_01,2,0,0,37.0,0,14.0,0.0,91.0,1203.0,0.0,False,1,0
3675,3948_01,0,0,0,18.0,0,325.0,0.0,477.0,50.0,5.0,False,1,0
3676,3949_01,0,0,0,14.0,0,781.0,0.0,1.0,4.0,1.0,False,4,0
3677,3950_01,1,0,0,29.0,0,3478.0,11153.0,15.0,203.0,15.0,True,6,1
3678,3952_01,0,0,0,51.0,0,0.0,0.0,0.0,544.0,12.0,False,1,1
3679,3954_01,0,1,0,45.0,0,0.0,0.0,0.0,0.0,0.0,False,3,1
3680,3955_01,0,1,0,45.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
3681,3958_01,2,0,0,41.0,0,1144.0,12.0,14.0,22.0,0.0,False,1,1
3682,3959_01,0,0,0,21.0,0,0.0,80.0,255.0,0.0,5190.0,False,3,0
3683,3959_02,0,0,0,28.0,0,653.0,0.0,0.0,0.0,20.0,False,1,0
3684,3959_03,0,1,2,0.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
3685,3960_01,0,0,0,46.0,0,0.0,0.0,0.0,0.0,880.0,False,1,1
3686,3961_01,2,1,0,41.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
3687,3962_01,0,0,2,13.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
3688,3962_02,0,0,1,55.0,0,0.0,1203.0,0.0,0.0,446.0,False,4,0
3689,3963_01,0,0,1,20.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
3690,3964_01,0,1,0,21.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
3691,3966_01,0,0,0,49.0,0,324.0,275.0,0.0,0.0,0.0,False,1,0
3692,3966_02,0,0,0,27.0,0,0.0,0.0,1020.0,0.0,304.8547912992357,True,3,0
3693,3966_03,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
3694,3967_01,2,0,0,22.0,0,886.0,55.0,0.0,0.0,304.8547912992357,False,1,0
3695,3968_01,0,1,0,17.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
3696,3970_01,2,0,0,23.0,0,355.0,0.0,764.0,0.0,0.0,True,1,1
3697,3971_01,0,0,0,44.0,0,39.0,821.0,0.0,7.0,41.0,False,3,0
3698,3973_01,1,1,0,29.0,0,0.0,0.0,0.0,0.0,0.0,True,4,0
3699,3974_01,0,0,0,19.0,0,0.0,0.0,5.0,756.0,0.0,True,1,1
3700,3974_02,0,1,0,3.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
3701,3976_01,1,0,0,29.0,0,0.0,7164.0,0.0,58.0,1.0,True,3,1
3702,3977_01,0,0,0,19.0,0,46.0,0.0,675.0,0.0,0.0,True,4,0
3703,3980_01,0,1,0,22.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
3704,3981_01,0,0,1,33.0,0,400.0,270.0,33.0,0.0,0.0,False,3,1
3705,3984_01,0,1,1,28.82793046746535,0,0.0,0.0,0.0,0.0,0.0,True,3,1
3706,3985_01,0,0,0,50.0,0,667.0,0.0,0.0,11.0,170.0,False,3,0
3707,3986_01,2,0,0,54.0,0,1217.0,0.0,1.0,4.0,0.0,False,1,1
3708,3986_02,2,0,0,43.0,0,1448.0,0.0,150.0,0.0,0.0,False,1,1
3709,3987_01,0,0,0,17.0,0,103.0,2183.0,0.0,16.0,0.0,True,1,0
3710,3988_01,2,0,0,26.0,0,1632.0,0.0,80.0,7.0,0.0,False,5,0
3711,3991_01,0,0,0,44.0,0,1258.0,3.0,0.0,1.0,0.0,False,1,0
3712,3992_01,0,0,1,51.0,0,0.0,0.0,10.0,1098.0,0.0,False,1,1
3713,3994_01,1,1,0,29.0,0,0.0,0.0,0.0,0.0,0.0,True,0,1
3714,3995_01,0,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
3715,3995_02,0,0,1,40.0,0,0.0,0.0,310.0,1.0,421.0,False,1,0
3716,3995_03,0,0,2,27.0,0,0.0,0.0,2.0,0.0,808.0,False,3,0
3717,3995_04,0,0,0,8.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
3718,3995_05,0,0,0,3.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
3719,3995_06,0,0,2,11.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
3720,3996_01,0,0,1,24.0,0,16.0,0.0,1136.0,0.0,40.0,True,1,0
3721,3997_01,0,0,2,25.0,0,0.0,83.0,0.0,439.0,0.0,False,3,1
3722,3998_01,1,0,2,28.0,0,89.0,4826.0,0.0,2.0,1598.0,True,6,0
3723,3999_01,0,0,0,25.0,0,0.0,1017.0,0.0,0.0,0.0,False,3,0
3724,4000_01,0,1,0,27.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
3725,4000_02,0,0,0,25.0,0,20.0,0.0,424.0,0.0,359.0,False,1,1
3726,4000_03,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
3727,4001_01,0,0,0,58.0,0,0.0,0.0,970.0,0.0,0.0,True,1,1
3728,4001_02,0,1,0,3.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
3729,4001_03,0,1,1,4.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
3730,4001_04,0,1,2,2.0,0,0.0,0.0,0.0,0.0,0.0,False,3,1
3731,4001_05,0,0,0,34.0,0,0.0,847.0,14.0,0.0,0.0,True,1,1
3732,4001_06,0,0,2,5.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
3733,4001_07,0,0,0,3.0,0,0.0,0.0,0.0,0.0,0.0,False,3,1
3734,4002_01,2,1,0,46.0,0,0.0,0.0,0.0,0.0,0.0,False,4,0
3735,4003_01,0,0,0,22.0,0,1417.0,0.0,0.0,0.0,0.0,True,1,0
3736,4005_01,0,0,0,8.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
3737,4005_02,0,0,0,17.0,0,3.0,83.0,927.0,0.0,1.0,True,3,0
3738,4005_03,0,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
3739,4005_04,0,1,0,12.0,0,0.0,0.0,0.0,0.0,0.0,False,3,1
3740,4005_05,0,1,1,40.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
3741,4005_06,0,0,1,16.0,0,4.0,0.0,2278.0,2.0,0.0,True,1,0
3742,4005_07,0,1,0,41.0,0,224.687617481203,0.0,0.0,0.0,0.0,True,3,0
3743,4005_08,0,1,0,8.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
3744,4006_01,0,1,2,14.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
3745,4006_02,0,1,0,2.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
3746,4006_03,0,0,1,59.0,0,400.0,0.0,126.0,0.0,158.0,True,1,1
3747,4006_04,0,0,0,45.0,0,1796.0,0.0,4.0,0.0,5.0,False,3,1
3748,4006_05,0,0,2,52.0,0,0.0,704.0,0.0,0.0,304.8547912992357,True,1,1
3749,4008_01,2,1,0,33.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
3750,4009_01,0,0,2,51.0,0,8.0,0.0,206.0,1247.0,14.0,True,3,1
3751,4010_01,0,1,0,38.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
3752,4013_01,2,0,0,14.0,0,460.0,0.0,0.0,315.0,172.0,False,4,0
3753,4014_01,1,0,0,42.0,0,0.0,456.0,1.0,1193.0,3039.0,False,0,0
3754,4014_02,1,0,2,28.0,0,0.0,3238.0,0.0,750.0,2368.0,False,0,0
3755,4016_01,0,0,2,34.0,0,309.0,542.0,0.0,0.0,55.0,False,4,1
3756,4017_01,2,0,0,21.0,0,0.0,0.0,0.0,0.0,0.0,False,4,1
3757,4017_02,2,1,0,30.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
3758,4017_03,2,1,0,28.82793046746535,0,0.0,0.0,0.0,0.0,0.0,True,1,1
3759,4017_04,2,1,0,26.0,0,0.0,0.0,0.0,0.0,0.0,False,4,1
3760,4017_05,2,0,0,23.0,0,931.0,0.0,134.0,0.0,421.0,False,1,1
3761,4018_01,0,0,0,20.0,0,224.687617481203,1.0,0.0,20.0,42.0,False,1,1
3762,4019_01,0,0,2,59.0,0,258.0,377.0,5.0,0.0,0.0,True,4,0
3763,4020_01,1,0,2,37.0,0,6498.0,1470.0,0.0,416.0,4174.0,False,0,0
3764,4021_01,2,0,0,32.0,0,1843.0,0.0,662.0,0.0,0.0,False,1,0
3765,4022_01,0,0,1,37.0,0,4.0,0.0,223.0,512.0,1.0,False,1,0
3766,4023_01,0,0,0,27.0,0,1.0,355.0,757.0,0.0,304.8547912992357,False,4,0
3767,4026_01,1,1,2,42.0,0,0.0,0.0,0.0,0.0,0.0,True,0,1
3768,4027_01,0,1,1,29.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
3769,4030_01,0,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
3770,4030_02,0,1,0,10.0,0,0.0,0.0,0.0,0.0,0.0,False,3,1
3771,4030_03,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,3,1
3772,4030_04,0,1,0,21.0,0,0.0,0.0,0.0,0.0,0.0,False,3,1
3773,4030_05,0,0,0,8.0,0,0.0,0.0,0.0,0.0,0.0,False,3,1
3774,4031_01,1,1,2,28.82793046746535,0,0.0,458.07720329024676,0.0,0.0,0.0,True,6,0
3775,4031_02,1,1,0,27.0,0,0.0,0.0,0.0,0.0,0.0,True,6,0
3776,4032_01,0,0,1,13.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
3777,4033_01,1,0,2,49.0,0,2025.0,7167.0,0.0,2456.0,47.0,True,6,1
3778,4034_01,2,1,0,38.0,0,0.0,0.0,0.0,0.0,0.0,False,4,0
3779,4035_01,0,1,2,21.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
3780,4036_01,0,0,0,22.0,0,7.0,61.0,110.0,708.0,0.0,False,3,1
3781,4037_01,0,1,1,14.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
3782,4038_01,0,1,1,24.0,0,0.0,0.0,0.0,0.0,0.0,False,3,1
3783,4039_01,0,0,0,24.0,0,714.0,0.0,4.0,49.0,11.0,False,1,1
3784,4040_01,0,1,0,34.0,0,0.0,0.0,0.0,311.1387779083431,0.0,False,3,0
3785,4042_01,1,0,0,1.0,0,0.0,0.0,0.0,0.0,304.8547912992357,True,2,1
3786,4042_02,1,1,2,28.82793046746535,0,0.0,0.0,0.0,0.0,0.0,True,2,1
3787,4042_03,1,1,2,26.0,0,0.0,0.0,0.0,0.0,0.0,True,2,1
3788,4043_01,0,0,0,28.82793046746535,0,0.0,0.0,0.0,32.0,1577.0,False,4,0
3789,4044_01,2,0,0,32.0,0,536.0,0.0,736.0,118.0,0.0,False,1,1
3790,4044_02,2,0,0,2.0,0,0.0,458.07720329024676,0.0,0.0,0.0,True,1,1
3791,4044_03,2,1,0,10.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
3792,4045_01,2,0,0,49.0,0,1417.0,0.0,531.0,1348.0,192.0,False,5,0
3793,4046_01,0,1,1,14.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
3794,4047_01,0,1,0,29.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
3795,4049_01,1,1,2,25.0,0,0.0,0.0,0.0,0.0,0.0,False,2,1
3796,4050_01,1,0,2,36.0,0,0.0,1302.0,0.0,2067.0,10173.0,False,2,0
3797,4053_01,0,1,0,22.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
3798,4055_01,0,0,0,21.0,0,3.0,34.0,600.0,0.0,8.0,False,1,0
3799,4058_01,0,0,0,36.0,0,437.0,442.0,0.0,2.0,1.0,False,3,1
3800,4060_01,0,0,0,54.0,0,880.0,2.0,531.0,2.0,0.0,False,1,0
3801,4061_01,2,0,0,30.0,0,1851.0,0.0,378.0,0.0,155.0,False,5,1
3802,4061_02,2,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
3803,4061_03,2,1,0,1.0,0,0.0,0.0,0.0,311.1387779083431,0.0,True,1,1
3804,4063_01,0,1,0,42.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
3805,4064_01,0,0,0,47.0,0,939.0,1477.0,173.72916912197996,0.0,0.0,True,1,1
3806,4065_01,0,0,0,25.0,0,1339.0,1.0,360.0,0.0,0.0,False,3,0
3807,4066_01,1,0,2,18.0,0,0.0,30.0,0.0,67.0,2790.0,False,0,1
3808,4066_02,1,1,0,22.0,0,0.0,0.0,0.0,0.0,0.0,True,0,1
3809,4068_01,1,0,0,27.0,0,224.687617481203,1381.0,0.0,148.0,2181.0,False,5,1
3810,4069_01,0,0,2,24.0,0,0.0,0.0,2433.0,0.0,53.0,True,1,1
3811,4071_01,1,1,0,28.82793046746535,0,0.0,0.0,0.0,0.0,0.0,True,0,0
3812,4071_02,1,1,2,22.0,0,0.0,0.0,173.72916912197996,0.0,304.8547912992357,True,0,0
3813,4072_01,0,1,0,60.0,0,0.0,0.0,173.72916912197996,0.0,0.0,True,3,1
3814,4075_01,1,0,0,38.0,0,1901.0,1276.0,0.0,7561.0,12.0,False,6,1
3815,4076_01,0,0,0,23.0,0,1616.0,0.0,1.0,0.0,2.0,False,4,0
3816,4078_01,0,1,0,21.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
3817,4079_01,2,0,2,55.0,0,1680.0,0.0,1.0,0.0,6.0,False,1,1
3818,4080_01,0,0,2,20.0,0,719.0,0.0,10.0,0.0,0.0,False,1,0
3819,4081_01,0,0,2,50.0,0,451.0,132.0,195.0,31.0,0.0,False,3,0
3820,4082_01,2,0,0,22.0,0,0.0,0.0,0.0,0.0,0.0,False,4,0
3821,4083_01,1,0,0,21.0,0,0.0,6190.0,1828.0,7.0,35.0,True,6,1
3822,4084_01,1,0,0,26.0,0,0.0,1549.0,0.0,0.0,766.0,True,5,1
3823,4089_01,1,0,0,36.0,0,0.0,2177.0,0.0,1097.0,144.0,True,2,1
3824,4090_01,2,0,0,46.0,0,227.0,0.0,1546.0,3.0,2.0,True,5,1
3825,4091_01,0,0,0,26.0,0,0.0,586.0,1.0,0.0,58.0,True,1,1
3826,4093_01,0,0,0,24.0,0,0.0,20.0,0.0,14.0,659.0,False,1,0
3827,4095_01,0,0,2,14.0,0,834.0,1080.0,3.0,183.0,208.0,False,3,0
3828,4096_01,2,0,0,46.0,0,949.0,0.0,128.0,3.0,41.0,True,1,0
3829,4097_01,0,0,0,15.0,0,0.0,840.0,123.0,0.0,20.0,False,4,0
3830,4098_01,0,1,0,30.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
3831,4099_01,0,1,0,28.82793046746535,0,0.0,0.0,0.0,0.0,0.0,True,3,0
3832,4101_01,2,0,0,38.0,0,1100.0,43.0,163.0,3.0,0.0,False,1,1
3833,4102_01,1,1,0,48.0,0,0.0,0.0,0.0,0.0,0.0,True,0,0
3834,4103_01,0,1,0,31.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
3835,4104_01,0,0,0,41.0,0,1025.0,0.0,0.0,0.0,0.0,False,3,0
3836,4106_01,0,0,0,43.0,0,0.0,831.0,78.0,0.0,0.0,True,3,1
3837,4107_01,0,0,0,23.0,0,0.0,0.0,489.0,5.0,276.0,False,3,1
3838,4108_01,1,1,2,48.0,0,0.0,0.0,0.0,0.0,0.0,True,0,1
3839,4108_02,1,0,0,47.0,0,27.0,2651.0,538.0,18.0,0.0,True,0,1
3840,4109_01,0,0,0,19.0,0,169.0,399.0,173.72916912197996,97.0,0.0,True,1,0
3841,4110_01,0,0,0,25.0,0,0.0,38.0,0.0,847.0,112.0,False,4,0
3842,4112_01,0,1,0,28.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
3843,4113_01,1,1,2,16.0,0,0.0,0.0,0.0,0.0,0.0,True,0,0
3844,4113_02,1,0,0,45.0,0,0.0,2524.0,0.0,166.0,1.0,True,0,0
3845,4114_01,2,1,0,31.0,0,0.0,0.0,0.0,0.0,0.0,True,4,1
3846,4115_01,0,1,1,19.0,0,0.0,0.0,0.0,0.0,0.0,False,3,1
3847,4116_01,0,0,0,21.0,0,40.0,0.0,736.0,0.0,0.0,True,1,1
3848,4120_01,0,1,1,28.82793046746535,0,0.0,0.0,0.0,0.0,0.0,False,3,1
3849,4125_01,0,1,1,22.0,0,0.0,0.0,173.72916912197996,0.0,0.0,True,3,0
3850,4127_01,1,0,0,23.0,0,0.0,0.0,0.0,0.0,304.8547912992357,True,0,0
3851,4128_01,2,0,0,54.0,1,111.0,0.0,1144.0,8.0,23.0,False,1,0
3852,4128_02,2,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,True,1,0
3853,4128_03,2,1,0,4.0,0,0.0,458.07720329024676,0.0,0.0,0.0,True,1,0
3854,4129_01,0,0,0,23.0,0,15.0,1.0,777.0,3.0,3.0,False,1,0
3855,4130_01,2,1,0,19.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
3856,4131_01,1,1,0,34.0,0,0.0,0.0,0.0,311.1387779083431,0.0,True,6,1
3857,4132_01,0,1,2,18.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
3858,4134_01,0,1,0,40.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
3859,4135_01,2,0,0,58.0,0,850.0,0.0,22.0,1493.0,0.0,False,1,1
3860,4137_01,0,0,2,39.0,0,664.0,0.0,0.0,40.0,0.0,False,1,1
3861,4140_01,0,0,1,23.0,0,40.0,15.0,30.0,0.0,637.0,False,1,0
3862,4141_01,0,0,0,11.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
3863,4142_01,1,1,0,43.0,0,0.0,0.0,173.72916912197996,0.0,0.0,True,6,1
3864,4143_01,2,1,0,29.0,0,0.0,0.0,0.0,0.0,0.0,False,4,0
3865,4144_01,0,0,0,36.0,0,19.0,476.0,0.0,5.0,290.0,False,4,0
3866,4145_01,0,0,1,13.0,0,16.0,0.0,87.0,544.0,0.0,False,1,0
3867,4147_01,1,0,0,54.0,0,0.0,458.07720329024676,0.0,3200.0,0.0,True,6,1
3868,4147_02,1,1,0,45.0,0,0.0,0.0,0.0,0.0,0.0,True,6,1
3869,4149_01,0,0,2,33.0,0,224.687617481203,0.0,589.0,2.0,255.0,True,3,0
3870,4150_01,0,0,0,46.0,0,0.0,1029.0,0.0,0.0,0.0,True,1,1
3871,4151_01,0,1,2,15.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
3872,4152_01,0,0,0,35.0,0,89.0,0.0,0.0,545.0,0.0,False,1,0
3873,4154_01,2,1,0,23.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
3874,4156_01,0,1,2,15.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
3875,4158_01,0,0,0,27.0,0,0.0,0.0,580.0,211.0,0.0,False,4,1
3876,4159_01,0,0,0,15.0,0,224.687617481203,2.0,15.0,5.0,842.0,False,1,1
3877,4160_01,2,0,0,27.0,1,661.0,458.07720329024676,991.0,46.0,0.0,True,1,1
3878,4163_01,0,1,2,16.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
3879,4165_01,0,0,0,37.0,0,246.0,0.0,703.0,5.0,0.0,True,3,0
3880,4166_01,1,1,2,45.0,0,0.0,0.0,0.0,0.0,0.0,True,0,0
3881,4166_02,1,0,2,58.0,1,0.0,279.0,3627.0,122.0,30.0,True,0,0
3882,4167_01,0,0,1,28.82793046746535,0,0.0,440.0,0.0,0.0,334.0,False,3,1
3883,4168_01,0,0,0,38.0,0,0.0,18.0,30.0,0.0,832.0,False,1,0
3884,4168_02,0,0,0,28.0,0,0.0,241.0,6.0,0.0,542.0,False,4,0
3885,4169_01,1,1,0,47.0,0,0.0,0.0,0.0,0.0,0.0,True,5,0
3886,4169_02,1,0,0,41.0,0,0.0,1562.0,0.0,2.0,16.0,True,5,0
3887,4170_01,1,1,0,28.0,0,224.687617481203,0.0,0.0,0.0,0.0,True,0,0
3888,4171_01,0,1,0,23.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
3889,4172_01,2,1,0,24.0,0,0.0,0.0,0.0,0.0,0.0,True,1,0
3890,4172_02,2,0,0,58.0,0,12.0,0.0,186.0,2436.0,4.0,False,1,0
3891,4172_03,0,1,0,36.0,0,0.0,0.0,0.0,0.0,0.0,True,1,0
3892,4172_04,2,0,2,24.0,0,1363.0,0.0,50.0,0.0,0.0,False,1,0
3893,4172_05,2,0,0,56.0,0,128.0,0.0,959.0,0.0,42.0,False,1,0
3894,4172_06,2,1,0,15.0,0,0.0,0.0,0.0,0.0,0.0,True,1,0
3895,4172_07,2,0,0,19.0,0,154.0,170.0,2074.0,0.0,0.0,True,5,0
3896,4173_01,0,0,0,27.0,0,0.0,0.0,0.0,658.0,133.0,False,4,0
3897,4174_01,0,0,0,47.0,0,59.0,1.0,327.0,557.0,0.0,False,1,0
3898,4175_01,0,0,2,37.0,0,0.0,89.0,15.0,20.0,592.0,False,1,0
3899,4176_01,2,1,0,39.0,0,0.0,0.0,0.0,0.0,0.0,True,1,0
3900,4176_02,2,1,0,20.0,0,0.0,0.0,0.0,0.0,0.0,True,1,0
3901,4176_03,2,0,0,20.0,0,760.0,0.0,742.0,352.0,0.0,True,1,0
3902,4176_04,2,0,0,38.0,0,490.0,663.0,358.0,855.0,0.0,False,1,0
3903,4176_05,2,0,0,46.0,0,247.0,0.0,418.0,480.0,36.0,False,5,0
3904,4176_06,2,1,0,13.0,0,0.0,0.0,0.0,0.0,0.0,True,1,0
3905,4176_07,2,0,2,24.0,0,612.0,326.0,46.0,87.0,0.0,True,1,0
3906,4177_01,1,1,0,32.0,0,0.0,0.0,0.0,0.0,0.0,True,0,1
3907,4177_02,1,1,2,28.82793046746535,0,0.0,0.0,0.0,0.0,0.0,True,0,1
3908,4177_03,1,0,2,44.0,0,36.0,588.0,0.0,1675.0,3597.0,False,0,1
3909,4178_01,0,0,0,19.0,0,0.0,0.0,4.0,6.0,773.0,False,3,0
3910,4179_01,1,0,0,30.0,1,0.0,1172.0,183.0,91.0,0.0,True,2,1
3911,4179_02,1,1,0,23.0,0,0.0,0.0,0.0,0.0,0.0,True,2,1
